BRAHMS,MASTER,gbifID,SarkID,ACCESSION,DETBY,DETDATE,LATDEC,LONGDEC,ALT,SP1,Species,roots,basisOfRecord,Ploidy,Source,countryCode,COUNTRY
,1905,,2471,78574,,,-28.7166,-67.7166,2850,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1906,,2472,83990,,,-30.55,-70,2700,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1907,,2473,77380,,,-19.8667,-65.6167,3800,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1908,,2474,77165,,,-19.3333,-65.9667,3500,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1909,,2475,77083,,,-17.5,-65.6667,0,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1910,,2476,81780,,,-21.3333,-65.5833,3400,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1911,,2477,24453,,,-21.35823,-66.045,3841,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1912,,2478,85458,,,-22.25,-64.9666,0,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1913,,2479,83461,,,-26.9833,-67.8666,2400,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1914,,2480,77066,,,-17.7667,-67.4833,0,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1915,,2481,87375,,,-23.3,-65.7,3600,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1916,,2482,84480,,,-27.25,-66.25,2700,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1917,,2483,85543,,,-18.1667,-65,0,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1918,,2484,81770,,,-21.4667,-64.85,3650,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1919,,2485,84310,,,-18.5167,-64.0833,2200,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1920,,2486,77188,,,-20.2333,-65.6667,3000,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1921,,2487,77191,,,-19.2667,-64.9833,2470,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1922,,2488,77161,,,-19.5,-65.6,3750,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1923,,2489,26777,,,-17.4833,-66.15,2743,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1924,,2490,78871,,,-25.1,-65.45,2200,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1925,,2491,77395,,,-20.85,-64.95,2870,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1926,,2492,84426,,,-23.7333,-65.25,3500,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1927,,2493,82559,,,-17.55,-70.0167,3500,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1928,,2494,77268,,,-21.1333,-65.7,3100,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1929,,2495,87978,,,-22.2666,-66.2333,3604,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1930,,2496,80112,,,-14.8186,-69.0739,3620,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1931,,2497,78516,,,-22.1333,-65.4666,2780,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1932,,2498,77187,,,-20.25,-65.4167,3260,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1933,,2499,77226,,,-18.8,-65.8667,3960,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1934,,2500,78845,,,-24.8333,-66.3,3000,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1935,,2501,78567,,,-28.95,-67.7,3050,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1936,,2502,165134,,,-22.59361,-65.84972,3700,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1937,,2503,77171,,,-18.9667,-65.3667,3170,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1938,,2504,86005,,,-16.5,-66.5833,3500,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1939,,2505,85629,,,-21.9,-65.55,0,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1940,,2506,81759,,,-17.9167,-65.5,2450,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1941,,2507,78568,,,-28.9666,-67.55,3050,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1942,,2508,77374,,,-19.2,-65.4,3050,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1943,,2509,77174,,,-20.25,-65.1833,3450,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1944,,2510,86438,,,-23.7166,-65.75,2800,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1945,,2511,77178,,,-19.8333,-65.75,3800,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1946,,2512,75645,,,-12.08215,-76.92486,0,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1947,,2513,85634,,,-23.3166,-65.1833,0,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1948,,2514,77569,,,-17.1,-66.9167,2500,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1949,,2515,84470,,,-17.2958,-65.7899,3015,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1950,,2516,77154,,,-19.1,-64.7667,3030,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1951,,2517,77155,,,-19.2667,-65.5,3080,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1952,,2518,75646,,,-13.55623,-71.8728,3220,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1953,,2519,85498,,,-27.7356,-66.0488,2800,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1954,,2520,77294,,,-22.2667,-66.4,3450,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1955,,2521,77140,,,-17.6833,-66.6167,3300,brevicaule,brevicaule,tuberous,wild,,SŠrkinen,,
,1956,,2522,290929,,,-20.358568,-66.763332,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1957,,2523,290932,,,-18.166667,-64.999996,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1958,,2524,290935,,,-18.979175,-65.191993,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1959,,2525,290958,,,-14.253673,-71.109017,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1960,,2526,321605,,,-17.397903,-66.144476,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1961,,2527,435080,,,-22.107907,-66.281891,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,1962,,2528,458359,,,-22.328749,-65.57616,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,1963,,2529,472994,,,-22.716666,-65.225043,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1964,,2530,472995,,,-22.716666,-65.200001,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1965,,2531,472996,,,-23.235486,-65.030255,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1966,,2532,472998,,,-25.424672,-66.292877,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1967,,2533,473022,,,-22.35,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1968,,2534,473023,,,-22.35,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1969,,2535,473046,,,-23.383335,-65.533337,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1970,,2536,473051,,,-23.196984,-65.685554,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,1971,,2537,473058,,,-22.966928,-65.388222,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,1972,,2538,473192,,,-22.100909,-66.275024,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,1973,,2539,473448,,,-15.349999,-73.885712,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1974,,2540,498271,,,-21.368885,-65.922371,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,1975,,2541,498281,,,-18.851778,-65.363697,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1976,,2542,498286,,,-20.583333,-65.166672,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,1977,,2543,498329,,,-22.733334,-65.116665,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1978,,2544,498332,,,-24.36211,-65.648804,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1979,,2545,558061,,,-19.550555,-65.453335,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1980,,2546,558222,,,-27.583333,-67.14954,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1981,,2547,566781,,,-20.833333,-65.68333,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,1982,,2548,566783,,,-21.95,-66.066669,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,1983,,2549,568913,,,-17.954821,-65.410847,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1984,,2550,568968,,,-18.500001,-64.166672,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1985,,2551,CGN22322,,,-17.2667,-66.3,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1986,,2552,PI 218218,,,-26.85,-65.15,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1987,,2553,PI 230502,,,-13.333333,-71.95,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1988,,2554,PI 233692,,,-13.916667,-71.683333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1989,,2555,PI 233693,,,-13.916667,-71.683333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1990,,2556,PI 246536,,,-13.3,-72.116667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1991,,2557,PI 258906,,,-19.766667,-65.466667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,1992,,2558,PI 258909,,,-18.382778,-66.966944,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,1993,,2559,PI 265882,,,-19.033333,-65.283333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,1994,,2560,PI 275143,,,-28.833333,-67.666667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1995,,2561,PI 275144,,,-28.95,-67.7,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1996,,2562,PI 283090,,,-15.8,-69.4,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,1997,,2563,PI 290955,,,-13.3,-72.116667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1998,,2564,PI 310957,,,-13.3,-72.116667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,1999,,2565,PI 310958,,,-13.316667,-72.033333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2000,,2566,PI 310959,,,-13.3,-72.116667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2001,,2567,PI 365343,,,-13.333333,-71.95,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2002,,2568,PI 414145,,,-23.7,-65.583333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2003,,2569,PI 414151,,,-17.566667,-66.35,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2004,,2570,PI 435074,,,-23.65,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2005,,2571,PI 435080,,,-21.883333,-66.183333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2006,,2572,PI 442667,,,-24.333333,-66.05,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2007,,2573,PI 442668,,,-23.633333,-65.45,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2008,,2574,PI 442670,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2009,,2575,PI 442671,,,-23.65,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2010,,2576,PI 442672,,,-23.566667,-65.266667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2011,,2577,PI 458339,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2012,,2578,PI 458340,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2013,,2579,PI 458341,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2014,,2580,PI 458342,,,-23.65,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2015,,2581,PI 458343,,,-23.65,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2016,,2582,PI 458359,,,-22.116667,-65.466667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2017,,2583,PI 458385,,,-17.716667,-65.033333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2018,,2584,PI 458389,,,-19.1,-65.233333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2019,,2585,PI 458391,,,-21.316667,-65.766667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2020,,2586,PI 458392,,,-19.916667,-65.666667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2021,,2587,PI 472875,,,-23.25,-65.216667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2022,,2588,PI 472918,,,-23.2,-65.316944,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2023,,2589,PI 472970,,,-25.116667,-66.116667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2024,,2590,PI 472979,,,-25.3,-66.383333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2025,,2591,PI 472981,,,-28.666667,-67.75,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2026,,2592,PI 472982,,,-25.4,-65.933333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2027,,2593,PI 472993,,,-23.633333,-65.45,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2028,,2594,PI 472994,,,-22.716667,-65.25,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2029,,2595,PI 472995,,,-22.716667,-65.2,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2030,,2596,PI 472996,,,-22.683333,-65.2,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2031,,2597,PI 472998,,,-22.6,-65.166667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2032,,2598,PI 472999,,,-22.516667,-65.1,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2033,,2599,PI 473000,,,-22.516667,-65.1,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2034,,2600,PI 473011,,,-23.783333,-65.55,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2035,,2601,PI 473012,,,-23.783333,-65.55,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2036,,2602,PI 473013,,,-23,-65.466667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2037,,2603,PI 473017,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2038,,2604,PI 473018,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2039,,2605,PI 473020,,,-23.65,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2040,,2606,PI 473021,,,-23.65,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2041,,2607,PI 473024,,,-23.583333,-65.366667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2042,,2608,PI 473025,,,-23.583333,-65.366667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2043,,2609,PI 473027,,,-23.566667,-65.266667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2044,,2610,PI 473028,,,-23.566667,-65.266667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2045,,2611,PI 473029,,,-23.566667,-65.266667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2046,,2612,PI 473030,,,-23.566667,-65.266667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2047,,2613,PI 473034,,,-23.25,-65.216667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2048,,2614,PI 473035,,,-23.25,-65.216667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2049,,2615,PI 473036,,,-23.25,-65.25,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2050,,2616,PI 473037,,,-23.25,-65.25,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2051,,2617,PI 473038,,,-23.25,-65.25,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2052,,2618,PI 473039,,,-23.083333,-65.283333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2053,,2619,PI 473041,,,-23.083333,-65.283333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2054,,2620,PI 473042,,,-23.2,-65.45,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2055,,2621,PI 473043,,,-23.233333,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2056,,2622,PI 473044,,,-23.233333,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2057,,2623,PI 473045,,,-23.233333,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2058,,2624,PI 473047,,,-23.233333,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2059,,2625,PI 473056,,,-22.966667,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2060,,2626,PI 473057,,,-22.966667,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2061,,2627,PI 473058,,,-22.95,-65.383333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2062,,2628,PI 473064,,,-24.533333,-66.2,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2063,,2629,PI 473076,,,-24.533333,-66.2,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2064,,2630,PI 473077,,,-24.533333,-66.2,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2065,,2631,PI 473078,,,-24.533333,-66.2,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2066,,2632,PI 473192,,,-21.883333,-66.183333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2067,,2633,PI 473364,,,-19.5,-65.816667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2068,,2634,PI 473366,,,-19.166667,-65.283333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2069,,2635,PI 473368,,,-21.133333,-65.7,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,2070,,2636,PI 473375,,,-17.566667,-66.35,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2071,,2637,PI 473376,,,-17.566667,-65.766667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2072,,2638,PI 473378,,,-17.333333,-66.35,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2073,,2639,PI 473381,,,-19.566667,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2074,,2640,PI 473382,,,-19.566667,-65.433333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2075,,2641,PI 473384,,,-16.55,-68.1,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2076,,2642,PI 473424,,,-25.95,-66,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2077,,2643,PI 473427,,,-27.25,-66.25,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2078,,2644,PI 473445,,,-13.516667,-71.983333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2079,,2645,PI 473451,,,-15.55,-73.633333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2080,,2646,PI 473495,,,-19.6,-65.95,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2081,,2647,PI 498068,,,-21.716667,-65.65,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,2082,,2648,PI 498071,,,-19.333333,-65.166667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2083,,2649,PI 498085,,,-18.1,-65.116667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2084,,2650,PI 498088,,,-17.733333,-65.1,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2085,,2651,PI 498089,,,-17.716667,-65.1,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2086,,2652,PI 498090,,,-17.716667,-65.1,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2087,,2653,PI 498092,,,-18.633333,-64.15,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2088,,2654,PI 498093,,,-18.633333,-64.15,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2089,,2655,PI 498115,,,-17.333333,-66.35,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2090,,2656,PI 498132,,,-17.883333,-65.916667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2091,,2657,PI 498133,,,-17.883333,-65.916667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2092,,2658,PI 498136,,,-17.383333,-66.166667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2093,,2659,PI 498137,,,-18.116667,-65.1,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2094,,2660,PI 498138,,,-17.566667,-66.383333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2095,,2661,PI 498140,,,-17.633333,-66.3,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2096,,2662,PI 498218,,,-15.783333,-68.166667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2097,,2663,PI 498269,,,-21.333333,-65.666667,NA,brevicaule,brevicaule,tuberous,germplasm,72,SŠrkinen,,
,2098,,2664,PI 498282,,,-16.166667,-69.083333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2099,,2665,PI 498285,,,-19.583333,-65.283333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2100,,2666,PI 498326,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2101,,2667,PI 498327,,,-23.616667,-65.533333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2102,,2668,PI 498328,,,-23.65,-65.6,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2103,,2669,PI 498329,,,-22.516667,-65.116667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2104,,2670,PI 498332,,,-22.816667,-65.233333,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2105,,2671,PI 500052,,,-25.116667,-65.95,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2106,,2672,PI 500052,,,-25.11,-65.95,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2107,,2673,PI 545865,,,-19.566944,-65.382778,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2108,,2674,PI 545866,,,-19.566944,-65.382778,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2109,,2675,PI 545867,,,-19.566944,-65.366944,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2110,,2676,PI 545871,,,-19.233333,-65.166667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2111,,2677,PI 545872,,,-19.233333,-65.166667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2112,,2678,PI 545873,,,-19.233333,-65.166667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2113,,2679,PI 545874,,,-19.25,-65.166667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2114,,2680,PI 545875,,,-19.366667,-64.783333,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2115,,2681,PI 545879,,,-17.983333,-65.116667,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2116,,2682,PI 545881,,,-19.55,-64.65,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2117,,2683,PI 545883,,,-17.166667,-66.9,NA,brevicaule,brevicaule,tuberous,germplasm,24,SŠrkinen,,
,2118,,2684,PI 545888,,,-21.133333,-65.8,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2119,,2685,PI 545895,,,-19.566944,-65.382778,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2120,,2686,PI 545896,,,-19.566944,-65.366944,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2121,,2687,PI 545908,,,-21.133333,-65.8,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2122,,2688,PI 545909,,,-21.133333,-65.8,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2123,,2689,PI 545910,,,-17.983333,-65.116667,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2124,,2690,PI 545912,,,-17.716667,-65.1,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
,2125,,2691,PI 545914,,,-19.183333,-65.166667,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2126,,2692,PI 545915,,,-19.25,-64.883333,NA,brevicaule,brevicaule,tuberous,germplasm,48,SŠrkinen,,
,2127,,2693,PI 545917,,,-21.133333,-65.8,NA,brevicaule,brevicaule,tuberous,germplasm,,SŠrkinen,,
